1.3395 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
7.1122 	INFO 	Loaded monitor calibration from ['2021_08_16 12:45']
7.1278 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [1440, 900]. Using actual size
8.2459 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([1, 1, 1]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f95b5d23e10>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f95d2a96cc0>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.2463 	EXP 	window1: mouseVisible = True
8.2464 	EXP 	window1: recordFrameIntervals = False
8.4116 	EXP 	window1: recordFrameIntervals = True
8.5951 	DEBUG 	Screen (0) actual frame rate measured at 60.02
8.5952 	EXP 	window1: recordFrameIntervals = False
10.1704 	INFO 	keyboard.Keyboard is using ptb backend.
10.2593 	EXP 	Created RInstr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='RInstr', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
10.6233 	INFO 	keyboard.Keyboard is using ptb backend.
10.6269 	EXP 	Created image_5 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=False, mask=None, maskParams=None, name='image_5', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.4, 0.4]), texRes=512, units='height', win=Window(...))
10.6533 	INFO 	Mouse: using default window
10.6535 	EXP 	window1: mouseVisible = True
10.6651 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-2, fillColor=None, flip=False, font='HelveticaBold', granularity=0, labelHeight=0.05, labelWrapWidth=None, labels=None, name='slider', opacity=None, pos=(0, -0.28), readOnly=False, self=UNKNOWN, size=(1.0, 0.025), startValue=None, style=method-wrapper(...), styleTweaks=method-wrapper(...), ticks=ndarray(...), units='height', win=Window(...))
10.7164 	EXP 	Created NextBu = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='Picture1.png', interpolate=False, mask=None, maskParams=None, name='NextBu', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.1]), texRes=512, units='height', win=Window(...))
10.7166 	EXP 	window1: mouseVisible = True
10.7305 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='text_4', opacity=1, ori=0, pos=array([-0.5 , -0.32]), rgb=UNKNOWN, text='Not Attractive at all', units='height', win=Window(...), wrapWidth=1)
10.7365 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0, pos=array([ 0.5 , -0.32]), rgb=UNKNOWN, text='Very Attractive', units='height', win=Window(...), wrapWidth=1)
10.7384 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.7598 	EXP 	Created EndText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='EndText', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
10.7823 	EXP 	slider: autoLog = True
10.7823 	EXP 	slider: markerPos = None
10.7823 	EXP 	slider: rating = None
10.7823 	EXP 	slider: markerPos = None
10.7823 	EXP 	slider: contrast = 1.0
10.7823 	EXP 	slider: autoLog = True
10.7823 	EXP 	slider: styleTweaks = []
10.7823 	EXP 	slider: style = ['rating']
10.7823 	EXP 	slider: styleTweaks = ['triangleMarker']
10.7823 	EXP 	RInstr: autoDraw = True
12.2435 	DEBUG 	Read excel file with openpyxl: Rating_BlockOrder.xlsx
12.2440 	EXP 	Imported Rating_BlockOrder.xlsx as conditions, 8 conditions, 1 params
12.2449 	EXP 	Created sequence: random, trialTypes=8, nReps=1, seed=None
