RKey.keys,RKey.rt,slider.response,slider.rt,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,ITI,Ratingtrials.thisRepN,Ratingtrials.thisTrialN,Ratingtrials.thisN,Ratingtrials.thisIndex,Ratingtrials.ran,Image,Gender,AgeGroup,MacID,Age,"Ethnicity (e.g., African, Asian, & Caucasian)",date,expName,psychopyVersion,OS,frameRate,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,RatingBlockOrder.ran,RatingBlock
space,1.8963,69.68822338,1.1117,-0.044730179,-0.38812934,1,0,0,NextBu,0.847862698,0,0,0,3,1,Images/sA-F-ver7.jpg,,senioradult,,,,2021-11-09_15h37.02.539,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,74.7370515,0.7213,0.041424334,-0.385177951,1,0,0,NextBu,1.063785029,0,1,1,0,1,Images/sA-M-ver4.jpg,,senioradult,,,,2021-11-09_15h37.02.539,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,73.49139178,1.3254,0.007284433,-0.397334346,1,0,0,NextBu,1.079304977,0,2,2,2,1,Images/sA-F-ver1.jpg,,senioradult,,,,2021-11-09_15h37.02.539,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,77.00701678,1.0647,0.012181713,-0.405584491,1,0,0,NextBu,1.049789254,0,3,3,1,1,Images/sA-M-ver7.jpg,,senioradult,,,,2021-11-09_15h37.02.539,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2021-11-09_15h37.02.539,FatFaceRating,2021.2.3,MacIntel,60.0024001,0,0,0,4,1,TrialCondition_E.xlsx
,,78.54853877,0.7379,0.007913773,-0.405906395,1,0,0,NextBu,0.581742888,0,0,0,2,1,Images/yA-F-ver2.jpg,,youngadult,,,,2021-11-09_15h37.02.539,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,77.93294271,0.7063,-0.014474826,-0.406351273,1,0,0,NextBu,1.206957003,0,1,1,1,1,Images/yA-M-ver7.jpg,,youngadult,,,,2021-11-09_15h37.02.539,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,75.06257234,0.6551,0.037427662,-0.413512731,1,0,0,NextBu,0.563829623,0,2,2,3,1,Images/yA-F-ver5.jpg,,youngadult,,,,2021-11-09_15h37.02.539,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,77.81937211,0.8374,0.071553096,-0.414243345,1,0,0,NextBu,0.90320489,0,3,3,0,1,Images/yA-M-ver5.jpg,,youngadult,,,,2021-11-09_15h37.02.539,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2021-11-09_15h37.02.539,FatFaceRating,2021.2.3,MacIntel,60.0024001,0,1,1,2,1,TrialCondition_C.xlsx
,,77.3296441,0.6967,0.036668113,-0.42125651,1,0,0,NextBu,1.39663119,0,0,0,3,1,Images/midA-F-ver3.jpg,,midadult,,,,2021-11-09_15h37.02.539,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,78.65740741,0.6651,0.037991898,-0.426938657,1,0,0,NextBu,1.229700472,0,1,1,1,1,Images/midA-M-ver6.jpg,,midadult,,,,2021-11-09_15h37.02.539,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,78.4125434,0.6562,0.007175926,-0.413046152,1,0,0,NextBu,1.042616586,0,2,2,0,1,Images/midA-M-ver5.jpg,,midadult,,,,2021-11-09_15h37.02.539,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,76.34006076,0.709,-0.087955729,-0.440400752,1,0,0,NextBu,0.913369698,0,3,3,2,1,Images/midA-F-ver2.jpg,,midadult,,,,2021-11-09_15h37.02.539,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2021-11-09_15h37.02.539,FatFaceRating,2021.2.3,MacIntel,60.0024001,0,2,2,3,1,TrialCondition_D.xlsx
,,72.81720197,1.635,0.08620515,-0.38676577,1,0,0,NextBu,1.292255779,0,0,0,1,1,Images/chld-M-ver3.jpg,,child,,,,2021-11-09_15h37.02.539,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,59.96563947,0.7865,-0.00686849,-0.387037037,1,0,0,NextBu,1.300342254,0,1,1,3,1,Images/chld-F-ver3.jpg,,child,,,,2021-11-09_15h37.02.539,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,65.83333333,0.6534,0.009494358,-0.396936487,1,0,0,NextBu,0.603858961,0,2,2,2,1,Images/chld-F-ver2.jpg,,child,,,,2021-11-09_15h37.02.539,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,62.4468316,0.6922,0.015422454,-0.37718099,1,0,0,NextBu,0.913360447,0,3,3,0,1,Images/chld-M-ver2.jpg,,child,,,,2021-11-09_15h37.02.539,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2021-11-09_15h37.02.539,FatFaceRating,2021.2.3,MacIntel,60.0024001,0,3,3,0,1,TrialCondition_A.xlsx
