RKey.keys,RKey.rt,slider.response,slider.rt,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,ITI,Ratingtrials.thisRepN,Ratingtrials.thisTrialN,Ratingtrials.thisN,Ratingtrials.thisIndex,Ratingtrials.ran,Image,Gender,AgeGroup,MacID,Age,"Ethnicity (e.g., African, Asian, & Caucasian)",date,expName,psychopyVersion,OS,frameRate,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,RatingBlockOrder.ran,RatingBlock
space,1.2012,49.98695204,1.0875,0.004087931,-0.393349135,1,0,0,NextBu,0.61074956,0,0,0,2,1,Images/yA-F-ver2.jpg,,youngadult,,,,2021-11-10_17h40.46.422,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,50.36724854,0.8326,0.000380995,-0.382571275,1,0,0,NextBu,1.168974835,0,1,1,3,1,Images/yA-F-ver5.jpg,,youngadult,,,,2021-11-10_17h40.46.422,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,49.96468777,0.7492,0.002124702,-0.409039917,1,0,0,NextBu,0.90060673,0,2,2,0,1,Images/yA-M-ver5.jpg,,youngadult,,,,2021-11-10_17h40.46.422,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,50.0100708,0.774,0.001948853,-0.398261583,1,0,0,NextBu,1.459249404,0,3,3,1,1,Images/yA-M-ver7.jpg,,youngadult,,,,2021-11-10_17h40.46.422,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2021-11-10_17h40.46.422,FatFaceRating,2021.2.3,MacIntel,60.0024001,0,0,0,2,1,TrialCondition_C.xlsx
,,50.152398,0.7685,0.014546238,-0.380737101,1,0,0,NextBu,0.844257092,0,0,0,2,1,Images/sA-F-ver1.jpg,,senioradult,,,,2021-11-10_17h40.46.422,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,51.09090169,0.989,0.003288303,-0.40055386,1,0,0,NextBu,0.82016599,0,1,1,1,1,Images/sA-M-ver7.jpg,,senioradult,,,,2021-11-10_17h40.46.422,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,49.79564073,0.804,0.001371053,-0.404322238,1,0,0,NextBu,1.161741332,0,2,2,3,1,Images/sA-F-ver7.jpg,,senioradult,,,,2021-11-10_17h40.46.422,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,50.0946384,0.8175,0.006718614,-0.37751553,1,0,0,NextBu,0.906812616,0,3,3,0,1,Images/sA-M-ver4.jpg,,senioradult,,,,2021-11-10_17h40.46.422,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2021-11-10_17h40.46.422,FatFaceRating,2021.2.3,MacIntel,60.0024001,0,1,1,4,1,TrialCondition_E.xlsx
,,50.21750217,0.9395,0.003550347,-0.400732693,1,0,0,NextBu,0.742655754,0,0,0,3,1,Images/midA-F-ver3.jpg,,midadult,,,,2021-11-10_17h40.46.422,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,49.98735894,0.9705,0.001753201,-0.425304972,1,0,0,NextBu,1.060705882,0,1,1,2,1,Images/midA-F-ver2.jpg,,midadult,,,,2021-11-10_17h40.46.422,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,50.17138672,1.0795,0.001713867,-0.381016778,1,0,0,NextBu,0.984237288,0,2,2,1,1,Images/midA-M-ver6.jpg,,midadult,,,,2021-11-10_17h40.46.422,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,50.783766,0.7708,-0.004350654,-0.401808065,1,0,0,NextBu,0.673109274,0,3,3,0,1,Images/midA-M-ver5.jpg,,midadult,,,,2021-11-10_17h40.46.422,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2021-11-10_17h40.46.422,FatFaceRating,2021.2.3,MacIntel,60.0024001,0,2,2,3,1,TrialCondition_D.xlsx
