RKey.keys,RKey.rt,slider.response,slider.rt,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,ITI,Ratingtrials.thisRepN,Ratingtrials.thisTrialN,Ratingtrials.thisN,Ratingtrials.thisIndex,Ratingtrials.ran,Image,Gender,AgeGroup,MacID,Age,"Ethnicity (e.g., African, Asian, & Caucasian)",date,expName,psychopyVersion,OS,frameRate,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,RatingBlockOrder.ran,RatingBlock
space,1.8243,80.10324436,5.3188,0.053913981,-0.384258287,1,0,0,NextBu,0.925298087,0,0,0,2,1,Images/chld-F-ver2.jpg,,child,0,,,2021-11-04_18h35.56.984,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,79.73777941,1.442,0.036018609,-0.403088243,1,0,0,NextBu,0.70957351,0,1,1,1,1,Images/chld-M-ver3.jpg,,child,0,,,2021-11-04_18h35.56.984,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,81.24462212,0.8666,0.043401286,-0.397131687,1,0,0,NextBu,1.388778535,0,2,2,3,1,Images/chld-F-ver3.jpg,,child,0,,,2021-11-04_18h35.56.984,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,80.32436795,1.1429,0.007400716,-0.436011149,1,0,0,NextBu,0.849459953,0,3,3,0,1,Images/chld-M-ver2.jpg,,child,0,,,2021-11-04_18h35.56.984,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,2021-11-04_18h35.56.984,FatFaceRating,2021.2.3,MacIntel,60.0024001,0,0,0,0,1,TrialCondition_A.xlsx
,,82.39960395,1.3211,-0.006810741,-0.429635652,1,0,0,NextBu,0.924662928,0,0,0,2,1,Images/adl-F-ver5.jpg,,adolescent,0,,,2021-11-04_18h35.56.984,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,80.39816389,1.2267,0.035625429,-0.384520848,1,0,0,NextBu,1.065338212,0,1,1,1,1,Images/adl-M-ver3.jpg,,adolescent,0,,,2021-11-04_18h35.56.984,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,80.49038974,0.4589,-0.012002459,-0.4083654,1,0,0,NextBu,1.351211565,0,2,2,3,1,Images/adl-F-ver8.jpg,,adolescent,0,,,2021-11-04_18h35.56.984,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,69.60075367,1.0463,0.038729672,-0.416533014,1,0,0,NextBu,1.11876605,0,3,3,0,1,Images/adl-M-ver2.jpg,,adolescent,0,,,2021-11-04_18h35.56.984,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,2021-11-04_18h35.56.984,FatFaceRating,2021.2.3,MacIntel,60.0024001,0,1,1,1,1,TrialCondition_B.xlsx
