RKey.keys,RKey.rt,slider.response,slider.rt,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,ITI,Ratingtrials.thisRepN,Ratingtrials.thisTrialN,Ratingtrials.thisN,Ratingtrials.thisIndex,Ratingtrials.ran,Image,Gender,AgeGroup,MacID,Age,"Ethnicity (e.g., African, Asian, & Caucasian)",date,expName,psychopyVersion,OS,frameRate,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,RatingBlockOrder.ran,RatingBlock
space,0.9925,50.06074354,1.1801,0.032368232,-0.402359755,1,0,0,NextBu,0.913444394,0,0,0,2,1,Images/midA-F-ver2.jpg,,midadult,,,,2021-11-15_17h35.03.910,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,50.06125217,1.437,0.009532742,-0.389627686,1,0,0,NextBu,0.914549566,0,1,1,0,1,Images/midA-M-ver5.jpg,,midadult,,,,2021-11-15_17h35.03.910,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,49.9931505,0.8317,0.011686469,-0.385128784,1,0,0,NextBu,1.07015545,0,2,2,3,1,Images/midA-F-ver3.jpg,,midadult,,,,2021-11-15_17h35.03.910,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,50.48619927,0.9435,0.004861993,-0.372331543,1,0,0,NextBu,0.586595884,0,3,3,1,1,Images/midA-M-ver6.jpg,,midadult,,,,2021-11-15_17h35.03.910,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2021-11-15_17h35.03.910,FatFaceRating,2021.2.3,MacIntel,60.0024001,0,0,0,3,1,TrialCondition_D.xlsx
,,50.27553982,1.195,0.00557841,-0.37966078,1,0,0,NextBu,1.491342005,0,0,0,1,1,Images/sA-M-ver7.jpg,,senioradult,,,,2021-11-15_17h35.03.910,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,50.00354004,1.0917,0.00496955,-0.379916178,1,0,0,NextBu,0.981867738,0,1,1,2,1,Images/sA-F-ver1.jpg,,senioradult,,,,2021-11-15_17h35.03.910,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,49.90062798,1.2628,0.002204522,-0.39580363,1,0,0,NextBu,0.890098798,0,2,2,0,1,Images/sA-M-ver4.jpg,,senioradult,,,,2021-11-15_17h35.03.910,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,50.29143609,0.9912,0.002914361,-0.3858412,1,0,0,NextBu,0.72307469,0,3,3,3,1,Images/sA-F-ver7.jpg,,senioradult,,,,2021-11-15_17h35.03.910,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2021-11-15_17h35.03.910,FatFaceRating,2021.2.3,MacIntel,60.0024001,0,1,1,4,1,TrialCondition_E.xlsx
