1.9740 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
10.0141 	INFO 	Loaded monitor calibration from ['2021_08_16 12:45']
10.0293 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [1440, 900]. Using actual size
10.8523 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([1, 1, 1]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fb691ce3c88>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fb6ae815eb8>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.8527 	EXP 	window1: mouseVisible = True
10.8528 	EXP 	window1: recordFrameIntervals = False
11.0178 	EXP 	window1: recordFrameIntervals = True
11.2012 	DEBUG 	Screen (0) actual frame rate measured at 60.00
11.2013 	EXP 	window1: recordFrameIntervals = False
13.4566 	INFO 	keyboard.Keyboard is using ptb backend.
13.5456 	EXP 	Created RInstr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='RInstr', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
13.8385 	INFO 	keyboard.Keyboard is using ptb backend.
13.8420 	EXP 	Created image_5 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=False, mask=None, maskParams=None, name='image_5', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.4, 0.4]), texRes=512, units='height', win=Window(...))
13.8636 	INFO 	Mouse: using default window
13.8638 	EXP 	window1: mouseVisible = True
13.8747 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-2, fillColor=None, flip=False, font='HelveticaBold', granularity=0, labelHeight=0.05, labelWrapWidth=None, labels=None, name='slider', opacity=None, pos=(0, -0.28), readOnly=False, self=UNKNOWN, size=(1.0, 0.025), startValue=None, style=method-wrapper(...), styleTweaks=method-wrapper(...), ticks=ndarray(...), units='height', win=Window(...))
13.9334 	EXP 	Created NextBu = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='Picture1.png', interpolate=False, mask=None, maskParams=None, name='NextBu', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.1]), texRes=512, units='height', win=Window(...))
13.9336 	EXP 	window1: mouseVisible = True
13.9446 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='text_4', opacity=1, ori=0, pos=array([-0.5 , -0.32]), rgb=UNKNOWN, text='Not Attractive at all', units='height', win=Window(...), wrapWidth=1)
13.9502 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0, pos=array([ 0.5 , -0.32]), rgb=UNKNOWN, text='Very Attractive', units='height', win=Window(...), wrapWidth=1)
13.9520 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.9720 	EXP 	Created EndText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='EndText', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
13.9937 	EXP 	slider: autoLog = True
13.9937 	EXP 	slider: markerPos = None
13.9937 	EXP 	slider: rating = None
13.9937 	EXP 	slider: markerPos = None
13.9937 	EXP 	slider: contrast = 1.0
13.9937 	EXP 	slider: autoLog = True
13.9937 	EXP 	slider: styleTweaks = []
13.9937 	EXP 	slider: style = ['rating']
13.9937 	EXP 	slider: styleTweaks = ['triangleMarker']
13.9937 	EXP 	RInstr: autoDraw = True
14.6540 	DEBUG 	Read excel file with openpyxl: Rating_BlockOrder.xlsx
14.6544 	EXP 	Imported Rating_BlockOrder.xlsx as conditions, 8 conditions, 1 params
14.6555 	EXP 	Created sequence: random, trialTypes=8, nReps=1, seed=None
14.6559 	EXP 	New trial (rep=0, index=0): {'RatingBlock': 'TrialCondition_E.xlsx'}
14.6648 	DEBUG 	Read excel file with openpyxl: TrialCondition_E.xlsx
14.6655 	EXP 	Imported TrialCondition_E.xlsx as conditions, 4 conditions, 3 params
14.6660 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
14.6664 	EXP 	New trial (rep=0, index=0): {'Image': 'Images/sA-F-ver7.jpg', 'Gender': 'F', 'AgeGroup': 'senioradult'}
14.7246 	DATA 	Keypress: space
14.7383 	EXP 	RInstr: autoDraw = False
14.7383 	EXP 	image_5: image = 'Images/sA-F-ver7.jpg'
14.7383 	EXP 	slider: markerPos = None
14.7383 	EXP 	slider: markerPos = None
14.7383 	EXP 	slider: rating = None
14.7383 	EXP 	image_5: autoDraw = True
15.0247 	EXP 	slider: autoDraw = True
15.0247 	EXP 	NextBu: autoDraw = True
15.0247 	EXP 	text_4: autoDraw = True
15.0247 	EXP 	text_5: autoDraw = True
16.0826 	DATA 	Mouse: Left button down, pos=(718,199)
16.1102 	EXP 	slider: markerPos = 49.77777777777778
16.1349 	EXP 	slider: markerPos = 49.77777777777778
16.1590 	EXP 	slider: markerPos = 49.77777777777778
16.1815 	EXP 	slider: markerPos = 49.77777777777778
16.1853 	DATA 	Mouse:  Left button up, pos=(718,199)
16.2084 	EXP 	slider: markerPos = 49.77777777777778
16.2084 	EXP 	slider: rating = 49.77777777777778
16.6498 	DATA 	Mouse: Left button down, pos=(724,129)
16.6864 	EXP 	image_5: autoDraw = False
16.6864 	EXP 	slider: autoDraw = False
16.6864 	EXP 	NextBu: autoDraw = False
16.6864 	EXP 	text_4: autoDraw = False
16.6864 	EXP 	text_5: autoDraw = False
16.6864 	EXP 	text: text = 1.3961324469052174
16.6864 	EXP 	text: autoDraw = True
16.8127 	DATA 	Mouse:  Left button up, pos=(724,129)
18.0705 	EXP 	New trial (rep=0, index=1): {'Image': 'Images/sA-M-ver4.jpg', 'Gender': 'M', 'AgeGroup': 'senioradult'}
18.1455 	EXP 	text: autoDraw = False
18.1455 	EXP 	text: autoDraw = False
18.1455 	EXP 	image_5: image = 'Images/sA-M-ver4.jpg'
18.1455 	EXP 	slider: markerPos = None
18.1455 	EXP 	slider: markerPos = None
18.1455 	EXP 	slider: rating = None
18.1455 	EXP 	image_5: autoDraw = True
18.4398 	EXP 	slider: autoDraw = True
18.4398 	EXP 	NextBu: autoDraw = True
18.4398 	EXP 	text_4: autoDraw = True
18.4398 	EXP 	text_5: autoDraw = True
18.4426 	DATA 	Mouse: Left button down, pos=(730,219)
18.5868 	DATA 	Mouse:  Left button up, pos=(730,219)
19.0684 	DATA 	Mouse: Left button down, pos=(729,200)
19.0912 	EXP 	slider: markerPos = 51.0
19.1142 	EXP 	slider: markerPos = 51.0
19.1363 	EXP 	slider: markerPos = 51.0
19.1612 	EXP 	slider: markerPos = 51.0
19.1843 	EXP 	slider: markerPos = 51.0
19.1970 	DATA 	Mouse:  Left button up, pos=(729,200)
19.2078 	EXP 	slider: markerPos = 51.0
19.2326 	EXP 	slider: markerPos = 51.0
19.2326 	EXP 	slider: rating = 51.0
19.5874 	DATA 	Mouse: Left button down, pos=(727,104)
19.6263 	EXP 	image_5: autoDraw = False
19.6263 	EXP 	slider: autoDraw = False
19.6263 	EXP 	NextBu: autoDraw = False
19.6263 	EXP 	text_4: autoDraw = False
19.6263 	EXP 	text_5: autoDraw = False
19.6263 	EXP 	text: text = 1.0519607060028435
19.6263 	EXP 	text: autoDraw = True
19.7266 	DATA 	Mouse:  Left button up, pos=(727,104)
20.6695 	EXP 	New trial (rep=0, index=2): {'Image': 'Images/sA-F-ver1.jpg', 'Gender': 'F', 'AgeGroup': 'senioradult'}
20.7348 	EXP 	text: autoDraw = False
20.7348 	EXP 	text: autoDraw = False
20.7348 	EXP 	image_5: image = 'Images/sA-F-ver1.jpg'
20.7348 	EXP 	slider: markerPos = None
20.7348 	EXP 	slider: markerPos = None
20.7348 	EXP 	slider: rating = None
20.7348 	EXP 	image_5: autoDraw = True
21.0246 	EXP 	slider: autoDraw = True
