RKey.keys,RKey.rt,slider.response,slider.rt,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,ITI,Ratingtrials.thisRepN,Ratingtrials.thisTrialN,Ratingtrials.thisN,Ratingtrials.thisIndex,Ratingtrials.ran,Image,Gender,AgeGroup,MacID,Age,"Ethnicity (e.g., African, Asian, & Caucasian)",date,expName,psychopyVersion,OS,frameRate,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,RatingBlockOrder.ran,RatingBlock
space,1.187,79.55079481,1.2746,0.029271037,-0.374458415,1,0,0,NextBu,1.441032169,0,0,0,3,1,Images/chld-F-ver3.jpg,,child,,,,2021-11-04_18h56.21.660,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,80.33205838,1.2285,0.056750624,-0.399083794,1,0,0,NextBu,1.318184081,0,1,1,1,1,Images/chld-M-ver3.jpg,,child,,,,2021-11-04_18h56.21.660,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,76.97064209,0.9937,0.026860962,-0.416123047,1,0,0,NextBu,0.52344336,0,2,2,2,1,Images/chld-F-ver2.jpg,,child,,,,2021-11-04_18h56.21.660,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,76.0119968,1.0309,0.065562134,-0.374762573,1,0,0,NextBu,1.37304223,0,3,3,0,1,Images/chld-M-ver2.jpg,,child,,,,2021-11-04_18h56.21.660,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2021-11-04_18h56.21.660,FatFaceRating,2021.2.3,MacIntel,60.0024001,0,0,0,0,1,TrialCondition_A.xlsx
,,57.83890788,1.0244,0.052976074,-0.413336182,1,0,0,NextBu,0.641415476,0,0,0,0,1,Images/yA-M-ver5.jpg,,youngadult,,,,2021-11-04_18h56.21.660,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,56.16444906,1.1478,0.054933539,-0.380998128,1,0,0,NextBu,0.833444796,0,1,1,2,1,Images/yA-F-ver2.jpg,,youngadult,,,,2021-11-04_18h56.21.660,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,57.30174425,1.0633,0.050098199,-0.377367825,1,0,0,NextBu,1.329037863,0,2,2,3,1,Images/yA-F-ver5.jpg,,youngadult,,,,2021-11-04_18h56.21.660,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,56.84801568,0.7706,0.04823744,-0.36488973,1,0,0,NextBu,1.334885279,0,3,3,1,1,Images/yA-M-ver7.jpg,,youngadult,,,,2021-11-04_18h56.21.660,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2021-11-04_18h56.21.660,FatFaceRating,2021.2.3,MacIntel,60.0024001,0,1,1,2,1,TrialCondition_C.xlsx
